pFBA knockout results
model: iCTH669

time to solve: 0:00:02.950850
objective value (flux sum): 252.79776936
objective value (EXCH_etoh_e): 8.70218590

ethanol maximization reaction flux profile

reaction	lb	level	ub
----------------------------------------------------------------------------------
protein_biomass	0.0	0.207158858	1000.0
NA_biomass	0.0	0.207158858	1000.0
lipid_biomass	0.0	0.20715885800000003	1000.0
glyco_biomass	0.0	0.207158858	1000.0
other_biomass	0.0	0.207158858	1000.0
BIOMASS	0.207158858	0.207158858	0.207158858
PPA	0.0	0.0	0.0
ACLS	0.0	0.16767484369507182	1000.0
PDHam1hi	0.0	0.08138568004708675	1000.0
ECH	0.0	0.4934747821304658	1000.0
AHEXASE3	0.0	0.0	1000.0
CLBH	0.0	0.0	0.0
PPBNGS	0.0	0.0	1000.0
HMBS	0.0	0.0	1000.0
ATPS	-1000.0	-6.183804985975002	1000.0
NADK	0.0	0.0002538959137674963	1000.0
ADK1	-1000.0	5.3734387364224405	1000.0
ADK2	-1000.0	0.0	1000.0
DPCOAK	0.0	0.0	1000.0
UREA	0.0	0.0	1000.0
NMNAT	-1000.0	0.0	1000.0
HAMR	-1000.0	0.0	1000.0
NDPK2	-1000.0	0.14644460597164297	1000.0
UMPK	-1000.0	0.07430481888367085	1000.0
FMNAT	0.0	0.0	1000.0
METAT	0.0	0.0	1000.0
R00182	-1000.0	-0.030517892812074555	1000.0
BPNT	0.0	0.03311747150065233	1000.0
ADPT	0.0	0.0	1000.0
AHCi	0.0	0.0	1000.0
PPDK	-1000.0	-4.0586446761413395	1000.0
PFL	-1000.0	0.0	1000.0
ME2	0.0	9.180088499874488	1000.0
ACALD	0.0	8.702185902039403	1000.0
ACALDy	0.0	0.0	1000.0
PTAr	-1000.0	-0.10218190272588211	1000.0
GLU5K	0.0	0.03784429967952079	1000.0
GLUDy	-1000.0	-1.5328278086366212	1000.0
GLNS	0.0	0.2326051578466551	1000.0
NADS2	0.0	0.003839659157259151	1000.0
ACGS	0.0	0.0	1000.0
ICDHyr	0.0	0.17573507938521185	1000.0
OXSCL	0.0	0.0	1000.0
GALU	-1000.0	0.052065532457676374	1000.0
ACKr	-1000.0	-0.1021819027258821	1000.0
NDPK1	-1000.0	-11.810143632292895	1000.0
GK1	-1000.0	0.010754767491379049	1000.0
PPGPPDP	0.0	0.0	1000.0
CS	0.0	0.17573507938521185	1000.0
ASPTA	0.0	0.44622784866210924	1000.0
AGT	-1000.0	-0.19136478506443744	1000.0
GLYAT	-1000.0	0.0	1000.0
GLYTA	-1000.0	-0.19136478506443744	1000.0
ALAR	0.0	0.07320157628321221	1000.0
UAG2EMA	0.0	0.0	1000.0
UAGP2UAG	0.0	0.06824729024262559	1000.0
UAG4Ei	0.0	0.019543796923954963	1000.0
UAG2E	0.0	0.0016242324706334003	1000.0
GTPCII2	0.0	0.0	1000.0
NTPP2	0.0	0.0	1000.0
NTPP3	0.0	0.0	1000.0
NTPP4	0.0	0.0	1000.0
NTPH	0.0	0.0	1000.0
GTPDPK	0.0	0.0	1000.0
PEPCK_re	0.0	14.742342235756894	1000.0
DAPDC	0.0	0.07807681677900535	1000.0
LYSDC	0.0	0.0	1000.0
HOGL	-1000.0	0.0	1000.0
ASPK	0.0	0.2556037565207961	1000.0
ASNS2	0.0	0.04043602439646737	1000.0
ASP1DC	0.0	0.0	1000.0
ADSK	0.0	0.03311747150065233	1000.0
CYTK1	-1000.0	0.11069257309500123	1000.0
CYTDK1	0.0	0.0	1000.0
UTCY	0.0	0.0	1000.0
CYTDK2	0.0	0.0	1000.0
SADT	0.0	0.03311747150065233	1000.0
RBFK	0.0	0.0	1000.0
DCTPD2	0.0	0.0	1000.0
NDPK3	-1000.0	0.10730377692872466	1000.0
CTPS1	0.0	0.012490435484987062	1000.0
CTPS2	0.0	0.0	1000.0
