other_biomass	-0.00019020	-0.00021100	-0.000968342623441
ADK2	-0.00000000	0.65222681	1.0
NMNAT	0.00000000	9.02424939	1.0
PPDK	4.15180872	-4.87244067	-1.0
GALU	0.04936632	9.07361571	1.0
IPDPTA	0.00000000	0.00000000	1.0
ARGSS	0.02865904	1.18561409	1.0
FRTT	0.00000000	0.00000000	1.0
F6PPT	-4.97965480	-5.65078674	-1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
ORPT	0.43372560	0.03022623	-1.0
PFK3_ppi	-0.00000000	-0.26857885	-1.0
HXPRT	-0.69248351	-0.02893577	1.0
XPPT	0.00000000	0.60931715	1.0
