NA_biomass	0.08518779	0.11405601	0.502
PPA	0.00000000	14.80396625	1.0
ADK2	0.00000000	0.81230079	1.0
NMNAT	0.00000000	11.32959370	1.0
FMNAT	0.00000000	11.32959370	1.0
METAT	0.00000000	0.00000000	1.0
ADPT	0.00000000	11.32959370	1.0
PPDK	4.38187629	-10.59298787	-1.0
NADS2	0.00314531	0.00421118	1.0
GALU	0.04265014	11.37224384	1.0
PPGPPDP	0.00000000	6.29421872	1.0
UAGP2UAG	0.05590563	0.07485078	1.0
GTPCII2	0.00000000	0.18332676	1.0
NTPP2	0.00000000	11.32959370	1.0
NTPP3	0.00000000	11.32959370	1.0
NTPP4	0.00000000	11.32959370	1.0
ASNS2	0.00000000	1.98650191	1.0
SADT	0.02712860	3.87201900	1.0
ASNS1	0.00000000	1.74571380	1.0
NTPP9	0.00000000	0.00000000	1.0
MAN1PT	0.00000000	0.00000000	1.0
GLGC	0.00000000	0.00000000	1.0
G1PCTYT	0.00000000	0.00000000	1.0
UPPRT	0.00000000	0.82390509	1.0
ATPPRT	0.00927810	0.49344877	1.0
GLUPRT	0.02462665	0.85768501	1.0
ANPRT	0.00424618	0.67862676	1.0
BACCL	0.00000000	0.00000000	1.0
ACNMCT	0.00000000	0.00000000	1.0
IPDPTA	0.00000000	0.00000000	1.0
GPAR	0.00000000	0.81230079	1.0
GMPS	0.00000000	0.76776558	1.0
GMPS2	0.00000000	0.72937730	1.0
FACOAL160	0.00000000	0.00000000	1.0
DMATT	0.00000000	0.00000000	1.0
NAMNPP	0.00000000	0.00000000	1.0
NTPP1	0.00000000	11.32959370	1.0
NTPP5	0.00000000	11.32959370	1.0
NTPP6	0.00000000	11.32959370	1.0
NTPP7	0.00000000	11.32959370	1.0
NTPP8	0.00000000	11.32959370	1.0
ARGSS	0.02476004	1.47727205	1.0
FRTT	0.00000000	0.00000000	1.0
DUTPDP	0.00000000	11.32959370	1.0
PANTS	0.00000000	1.53983609	1.0
PACCOAL	0.00000000	0.00000000	1.0
NTPP11	0.00000000	0.00000000	1.0
TYRTRS	0.02309336	0.03091918	1.0
NNAT	0.00314531	11.33273901	1.0
APPAT	0.00000000	11.32959370	1.0
ALATRS	0.07938123	0.10628173	1.0
DHPS2_1	0.00000000	0.00000000	1.0
NNDPR	0.00314531	0.00421118	1.0
NTPP10	0.00000000	0.00000000	1.0
ARGTRS	0.02476004	0.03315066	1.0
ASNTRS	0.03312368	0.04434855	1.0
CYSTRS	0.01009311	0.01351343	1.0
GLNTRS	0.01783888	0.02388407	1.0
GLYTRS	0.10323505	0.13821907	1.0
HISTRS	0.00927810	0.01242223	1.0
ILETRS	0.06666811	0.08926042	1.0
LEUTRS	0.06800328	0.09104805	1.0
LYSTRS	0.06359877	0.08515096	1.0
METTRS	0.01703549	0.02280843	1.0
PHETRS	0.02565506	0.03434898	1.0
PROTRS	0.03100064	0.04150605	1.0
SERTRS	0.06085678	0.08147976	1.0
THRTRS	0.04430618	0.05932054	1.0
TRPTRS	0.00424618	0.00568512	1.0
VALTRS	0.06371285	0.08530369	1.0
PRATPP	0.00927810	0.49344877	1.0
ACGNMCT	0.00000000	0.00000000	1.0
PPNCL3	0.00000000	0.00000000	1.0
PPNCL2	0.00000000	0.00000000	1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
ASPTRS	0.04438244	0.05942265	1.0
GLUTRS	0.05294240	0.07088338	1.0
DHNAOT4	0.00000000	0.00000000	1.0
CMS	0.00000000	0.00000000	1.0
CMIPDCOAL	0.00000000	0.00000000	1.0
TMIPDCOAL	0.00000000	0.00000000	1.0
UDCPDPS	0.00000000	0.00000000	8.0
IPOHCOAL	0.00000000	0.00000000	1.0
PECGONCOAT	0.00000000	0.00000000	1.0
ADPCOAL	0.00000000	0.00000000	1.0
THISAT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
SERTRS2	0.00000000	0.00000000	1.0
6TXAN5MPAML	0.00000000	0.00000000	1.0
HEPDPS	0.00000000	0.00000000	4.0
OCTDPS	0.00000000	0.00000000	5.0
TRNACCAT	0.00000000	0.00000000	3.0
TRNACTPAT	0.00000000	0.00000000	1.0
TRNACTPAT2	0.00000000	0.00000000	1.0
TRNAATPAT	0.00000000	0.00000000	1.0
ORPT	0.52833008	0.02611402	-1.0
F1PGT	0.00000000	0.00000000	1.0
CDGS	0.01304113	0.01746048	1.0
PGLS	0.00035884	0.00048044	1.0
G3PCT	0.07782004	0.10419149	1.0
ALLAS	0.00709672	0.00950164	24.0
ATAS	0.01803996	0.02415329	45.0
GRTT	0.00000000	0.00000000	1.0
HXPRT	-0.85805748	-0.02499912	1.0
XPPT	0.00000000	0.75885995	1.0
PPAna	0.00000000	0.00076831	1.0
