NA_biomass	0.10159677	0.11360059	0.502
PPA	0.00000000	14.27913190	1.0
ADK2	0.00000000	0.61657625	1.0
NMNAT	0.00000000	8.51080293	1.0
FMNAT	0.00000000	8.51080293	1.0
METAT	0.00000000	0.00000000	1.0
ADPT	0.00000000	8.51080293	1.0
PPDK	4.10045454	-10.38249385	-1.0
NADS2	0.00375116	0.00419436	1.0
GALU	0.05086546	8.56166839	1.0
PPGPPDP	0.00000000	4.72822385	1.0
UAGP2UAG	0.06667424	0.07455191	1.0
GTPCII2	0.00000000	0.13771526	1.0
NTPP2	0.00000000	8.51080293	1.0
NTPP3	0.00000000	8.51080293	1.0
NTPP4	0.00000000	8.51080293	1.0
ASNS2	0.00000000	1.50688382	1.0
SADT	0.03235414	2.95081504	1.0
ASNS1	0.00000000	1.32423123	1.0
NTPP9	0.00000000	0.00000000	1.0
MAN1PT	0.00000000	0.00000000	1.0
GLGC	0.00000000	0.00000000	1.0
G1PCTYT	0.00000000	0.00000000	1.0
UPPRT	0.00000000	0.62538448	1.0
ATPPRT	0.01106525	0.37477478	1.0
GLUPRT	0.02937027	0.65516460	1.0
ANPRT	0.00506409	0.51165950	1.0
BACCL	0.00000000	0.00000000	1.0
ACNMCT	0.00000000	0.00000000	1.0
IPDPTA	0.00000000	0.00000000	1.0
GPAR	0.00000000	0.61657625	1.0
GMPS	0.00000000	0.58663306	1.0
GMPS2	0.00000000	0.55730141	1.0
FACOAL160	0.00000000	0.00000000	1.0
DMATT	0.00000000	0.00000000	1.0
NAMNPP	0.00000000	0.00000000	1.0
NTPP1	0.00000000	8.51080293	1.0
NTPP5	0.00000000	8.51080293	1.0
NTPP6	0.00000000	8.51080293	1.0
NTPP7	0.00000000	8.51080293	1.0
NTPP8	0.00000000	8.51080293	1.0
ARGSS	0.02952935	1.12065793	1.0
FRTT	0.00000000	0.00000000	1.0
DUTPDP	0.00000000	8.51080293	1.0
PANTS	0.00000000	1.16061540	1.0
PACCOAL	0.00000000	0.00000000	1.0
NTPP11	0.00000000	0.00000000	1.0
TYRTRS	0.02754163	0.03079572	1.0
NNAT	0.00375116	8.51455408	1.0
APPAT	0.00000000	8.51080293	1.0
ALATRS	0.09467174	0.10585736	1.0
DHPS2_1	0.00000000	0.00000000	1.0
NNDPR	0.00375116	0.00419436	1.0
NTPP10	0.00000000	0.00000000	1.0
ARGTRS	0.02952935	0.03301829	1.0
ASNTRS	0.03950400	0.04417147	1.0
CYSTRS	0.01203725	0.01345947	1.0
GLNTRS	0.02127503	0.02378871	1.0
GLYTRS	0.12312031	0.13766718	1.0
HISTRS	0.01106525	0.01237263	1.0
ILETRS	0.07950980	0.08890401	1.0
LEUTRS	0.08110215	0.09068450	1.0
LYSTRS	0.07584924	0.08481096	1.0
METTRS	0.02031689	0.02271736	1.0
PHETRS	0.03059677	0.03421183	1.0
PROTRS	0.03697202	0.04134032	1.0
SERTRS	0.07257908	0.08115442	1.0
THRTRS	0.05284049	0.05908368	1.0
TRPTRS	0.00506409	0.00566242	1.0
VALTRS	0.07598529	0.08496308	1.0
PRATPP	0.01106525	0.37477478	1.0
ACGNMCT	0.00000000	0.00000000	1.0
PPNCL3	0.00000000	-0.00000000	1.0
PPNCL2	0.00000000	-0.00000000	1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
ASPTRS	0.05293144	0.05918538	1.0
GLUTRS	0.06314023	0.07060035	1.0
DHNAOT4	0.00000000	0.00000000	1.0
CMS	0.00000000	0.00000000	1.0
CMIPDCOAL	0.00000000	0.00000000	1.0
TMIPDCOAL	0.00000000	0.00000000	1.0
UDCPDPS	0.00000000	0.00000000	8.0
IPOHCOAL	0.00000000	0.00000000	1.0
PECGONCOAT	0.00000000	0.00000000	1.0
ADPCOAL	0.00000000	0.00000000	1.0
THISAT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
SERTRS2	0.00000000	0.00000000	1.0
6TXAN5MPAML	0.00000000	0.00000000	1.0
HEPDPS	0.00000000	0.00000000	4.0
OCTDPS	0.00000000	0.00000000	5.0
TRNACCAT	0.00000000	0.00000000	3.0
TRNACTPAT	0.00000000	0.00000000	1.0
TRNACTPAT2	0.00000000	0.00000000	1.0
TRNAATPAT	0.00000000	0.00000000	1.0
ORPT	0.41265806	0.03114413	-1.0
F1PGT	0.00000000	0.00000000	1.0
CDGS	0.01555313	0.01739076	1.0
PGLS	0.00042796	0.00047852	1.0
G3PCT	0.09280983	0.10377546	1.0
ALLAS	0.00846370	0.00946370	24.0
ATAS	0.02151484	0.02405685	45.0
GRTT	0.00000000	0.00000000	1.0
HXPRT	-0.65560881	-0.02981448	1.0
XPPT	0.00000000	0.57601202	1.0
PPAna	0.00000000	0.00076525	1.0
