FBA results
model: iCTH669

time to solve: 0:00:00.035000
status: optimal
objective value: 12005.52287734

reaction	lb	level	ub
----------------------------------------------------------------------------------
protein_biomass	0.0	0.1902492490016923	1000.0
NA_biomass	0.0	0.190249249	1000.0
lipid_biomass	0.0	0.19024924900000062	1000.0
glyco_biomass	0.0	0.19024924900000004	1000.0
other_biomass	0.0	0.19024924900000004	1000.0
BIOMASS	0.190249249	0.190249249	0.190249249
PPA	0.0	4.199007798823951	1000.0
ACLS	0.0	0.0	1000.0
PDHam1hi	0.0	0.2287306372284486	1000.0
ECH	0.0	0.0	1000.0
AHEXASE3	0.0	0.0	1000.0
CLBH	0.0	0.0	0.0
PPBNGS	0.0	0.0	1000.0
HMBS	0.0	0.0	1000.0
ATPS	-1000.0	1.3911829418286257	1000.0
NADK	0.0	0.00023317133230418488	1000.0
ADK1	-1000.0	1.2074722991575453	1000.0
ADK2	-1000.0	-1.1368683772161603e-13	1000.0
DPCOAK	0.0	0.0	1000.0
UREA	0.0	0.0	1000.0
NMNAT	-1000.0	-1.1368683772161603e-13	1000.0
HAMR	-1000.0	0.0	1000.0
NDPK2	-1000.0	0.13976888945665383	1000.0
UMPK	-1000.0	0.0682395921960075	1000.0
FMNAT	0.0	0.0	1000.0
METAT	0.0	0.0	1000.0
R00182	-1000.0	-0.02802683044633939	1000.0
BPNT	0.0	0.03041421517134953	1000.0
ADPT	0.0	0.0	1000.0
AHCi	0.0	0.0	1000.0
PPDK	0.0	0.0	0.0
PFL	-1000.0	0.0	1000.0
ME2	0.0	3.641055558539884	1000.0
ACALD	0.0	0.0	1000.0
ACALDy	0.0	0.0	1000.0
PTAr	-1000.0	7.104772007948933	1000.0
GLU5K	0.0	0.03475520990272303	1000.0
GLUDy	-1000.0	-3.0800783503381193	1000.0
GLNS	0.0	0.21361846179905783	1000.0
NADS2	0.0	0.0035262420257237297	1000.0
ACGS	0.0	0.0	1000.0
ICDHyr	0.0	0.1613904768495493	1000.0
OXSCL	0.0	0.0	1000.0
GALU	-1000.0	0.04781561621109631	1000.0
ACKr	-1000.0	7.104772007948932	1000.0
NDPK1	-1000.0	-8.992356684497775	1000.0
GK1	-1000.0	0.00987689572215884	1000.0
PPGPPDP	0.0	0.0	1000.0
CS	0.0	0.16139047684954932	1000.0
ASPTA	0.0	0.3350614559918413	1000.0
AGT	-1000.0	-0.1757443876414864	1000.0
GLYAT	-1000.0	0.0	1000.0
GLYTA	-1000.0	-0.1757443876414864	1000.0
ALAR	0.0	0.06722640319583795	1000.0
UAG2EMA	0.0	0.0	1000.0
UAGP2UAG	0.0	0.06267651714388459	1000.0
UAG4Ei	0.0	0.01794850929034829	1000.0
UAG2E	0.0	0.0014916524001084184	1000.0
GTPCII2	0.0	0.0	1000.0
NTPP2	0.0	0.0	1000.0
NTPP3	0.0	0.0	1000.0
NTPP4	0.0	0.0	1000.0
NTPH	0.0	0.0	1000.0
GTPDPK	0.0	0.0	1000.0
PEPCK_re	0.0	9.002233580219935	1000.0
DAPDC	0.0	0.07170369589818724	1000.0
LYSDC	0.0	0.0	1000.0
HOGL	-1000.0	0.0	1000.0
ASPK	0.0	0.15999730125782252	1000.0
ASNS2	0.0	0.037135381746754216	1000.0
ASP1DC	0.0	0.0	1000.0
ADSK	0.0	0.030414215171349533	1000.0
CYTK1	-1000.0	0.10165714903294945	1000.0
CYTDK1	0.0	0.0	1000.0
UTCY	0.0	0.0	1000.0
CYTDK2	0.0	0.0	1000.0
SADT	0.0	0.030414215171349533	1000.0
RBFK	0.0	0.0	1000.0
DCTPD2	0.0	0.0	1000.0
NDPK3	-1000.0	0.10160444089211931	1000.0
CTPS1	0.0	0.011470887577019468	1000.0
CTPS2	0.0	0.0	1000.0
CBPS	0.0	0.05703555363965119	1000.0
ASNS1	0.0	0.0	1000.0
PSP	-1000.0	1.9548557112507403	1000.0
SERAT	0.0	0.0	1000.0
TMDPPK	0.0	0.0	1000.0
TMDPK	0.0	0.0	1000.0
ENO	-1000.0	9.172905247107849	1000.0
UAGCVT	0.0	0.019522674403882955	1000.0
TRPS2	0.0	0.0047604516952743465	1000.0
AROH	0.0	0.0	1000.0
PHETA1	-1000.0	-0.04492378198184462	1000.0
LDH_L	-1000.0	0.0	1000.0
ALDD2x	0.0	0.0	1000.0
GLYCLTDx	-1000.0	0.0	1000.0
NTPP9	0.0	0.0	1000.0
NDPK9	-1000.0	0.0	1000.0
TYRTA	-1000.0	-0.025890262564896606	1000.0
ACCOAC	0.0	0.27137317712085524	1000.0
ALCD2x	0.0	0.0	1000.0
ALCD2y	0.0	0.0	1000.0
GF6PTA	0.0	0.06267651714388457	1000.0
G3PD1ir	0.0	0.111540839765421	1000.0
G3PD2	0.0	0.0	1000.0
GLYK	0.0	0.0	1000.0
HSOR	0.0	0.0	1000.0
SULR_ferr	0.0	0.03041421517134954	1000.0
HEX7	0.0	0.0	1000.0
KHK	0.0	0.0	1000.0
FPGLP	0.0	0.0	1000.0
SBTD_D2	-1000.0	0.0	1000.0
MAN1PT	0.0	0.0	1000.0
CYSTA	0.0	0.03041421517134954	1000.0
CYSS	0.0	0.0	1000.0
AMPTASECG	-1000.0	0.0	1000.0
ALDD22x	0.0	0.0	1000.0
PTA2	-1000.0	0.0	1000.0
MCITS	0.0	0.0	1000.0
DHFR2i	0.0	0.0	1000.0
THFOR1	0.0	0.005278013347377224	1000.0
DHFR	0.0	0.0	1000.0
THFOR2	0.0	0.0	1000.0
THFGLUS	0.0	0.0	1000.0
FTHFLi	0.0	0.038011046419404976	1000.0
GHMT2r	-1000.0	-0.14334739154438905	1000.0
METS	0.0	0.019098704177769172	1000.0
GLGC	0.0	0.0	0.0
CEPA	0.0	2.9214438359726205	1000.0
G1PCTYT	0.0	0.0	1000.0
ITCY	0.0	0.0	1000.0
URIK1	0.0	0.0	1000.0
UPPRT	0.0	0.0	1000.0
UTUP	0.0	0.0	1000.0
URIK2	0.0	0.0	1000.0
URIK3	0.0	0.0	1000.0
ANS	0.0	0.0047604516952743465	1000.0
MMOR	0.0	0.07474246893400822	1000.0
SHSL4	0.0	0.0	1000.0
2HBO	0.0	0.0	1000.0
DOLPMT	0.0	0.0	1000.0
TPI	-1000.0	-5.541753960557094	1000.0
MGSA	0.0	0.0	1000.0
PRPPS	0.0	0.047547665795676174	1000.0
ADPRDP	0.0	0.0	1000.0
RPI	-1000.0	-0.07557449624201557	1000.0
PPM	-1000.0	0.0	1000.0
GAPD	-1000.0	11.127760958358591	1000.0
DRPA	0.0	0.0	1000.0
TGBPA	0.0	0.0	1000.0
ATPPRT	0.0	0.010401791446174624	1000.0
GLUPRT	0.0	0.02760925497323035	1000.0
ANPRT	0.0	0.004760451695274347	1000.0
BACCL	0.0	0.0	1000.0
FUM	-1000.0	-0.05536805251121371	1000.0
ADSL1r	-1000.0	0.0	1000.0
ARGSL	-1000.0	0.027758797538146345	1000.0
LEUTA	0.0	0.07623934133329374	1000.0
ACNMCT	0.0	0.0	1000.0
IPDPTA	-1000.0	-1.1368683772161603e-13	1000.0
IMPC	-1000.0	-0.03801104641940499	1000.0
IMPD	-1000.0	0.009984215973113433	1000.0
NDPK8	0.0	0.0	1000.0
ALAALAr	0.0	0.019522674403882948	1000.0
AGMT	0.0	0.0	1000.0
LHOR	0.0	0.010401791446174627	1000.0
NHHA	-1000.0	0.0	1000.0
BTCOARx	0.0	0.0	1000.0
POR	0.0	7.811063904013229	1000.0
OOR3	0.0	0.0	1000.0
OBFOR	0.0	0.037202559215676924	1000.0
DHAD1	0.0	0.1539881682944403	1000.0
IPPS	0.0	0.08255887896155882	1000.0
VALTA	-1000.0	-0.0714292893328815	1000.0
MTHFD	-1000.0	0.027609254973230347	1000.0
MTHFO_nadp	0.0	0.0	1000.0
MOHMT	0.0	0.09136141904596196	1000.0
GPAR	0.0	0.0	1000.0
GMPS	0.0	0.009984215973113433	1000.0
GMPS2	0.0	0.0	1000.0
PRO1x	0.0	0.03475520990272303	1000.0
P5CR	0.0	0.0	1000.0
FACOAL160	0.0	4.9654812002585395e-17	1000.0
AHSERL2	0.0	0.01909870417776917	1000.0
SHSL2	0.0	0.0	1000.0
ACONT	-1000.0	0.16139047684954932	1000.0
