PPA	0.00000000	17.25931078	1.0
NMNAT	0.00000000	0.00000000	1.0
FMNAT	0.00000000	0.00000000	1.0
METAT	0.00000000	0.00000000	1.0
ADPT	0.00000000	17.25931078	1.0
ACS	0.00000000	1000.00000000	1.0
NADS2	0.00109780	0.00128804	1.0
GALU	0.00534085	0.00626641	1.0
PPGPPDP	0.00000000	12.32255926	1.0
UAGP2UAG	0.00489320	0.00574118	1.0
GTPCII2	0.00000000	0.00000000	1.0
NTPP2	0.00000000	12.75433950	1.0
ASNS2	0.00000000	0.00387626	1.0
SADT	0.00220587	0.00258814	1.0
ASNS1	0.00000000	0.00387626	1.0
NTTP8	0.00000000	12.75433950	1.0
NTPP9	0.00000000	12.32255926	1.0
MAN1PT	0.00000000	0.00000000	1.0
GLGC	0.00000000	0.00000000	1.0
G1PCTYT	0.00000000	0.00000000	1.0
UPPRT	0.00000000	0.00000000	1.0
ATPPRT	0.00086445	0.00101425	1.0
GLUPRT	0.00213380	0.71070821	1.0
ANPRT	0.00056674	0.00066495	1.0
BACCL	0.00000000	0.00000000	1.0
ACNMCT	0.00000000	0.00000000	1.0
IPDPTA	0.00000000	0.00000000	1.0
GPAR	0.00000000	17.25931078	1.0
GMPS	0.00000000	0.70915184	1.0
GMPS2	0.00000000	0.68998558	1.0
FACOAL160	0.00000000	0.00000000	1.0
DMATT	0.00000000	0.00000000	1.0
NAMNPP	0.00000000	12.32255926	1.0
NTPP1	0.00000000	12.75433950	1.0
ARGSS	0.00261109	0.00306358	1.0
FRTT	-0.00000000	0.00000000	1.0
DUTPDP	0.00025963	12.75459913	1.0
PANTS	0.00000000	-0.00000000	1.0
PACCOAL	0.00000000	0.00000000	1.0
NTPP11	0.00000000	0.00000000	1.0
TYRTRS	0.00000000	0.00000000	1.0
NNAT	0.00109780	0.00128804	1.0
APPAT	0.00000000	-0.00000000	1.0
ALATRS	0.00000000	0.00000000	1.0
DHPS2_1	0.00000000	0.00000000	1.0
NNDPR	0.00109780	0.00128804	1.0
NTPP10	0.00000000	0.00000000	1.0
ARGTRS	0.00000000	0.00000000	1.0
ASNTRS	0.00000000	0.00000000	1.0
CYSTRS	0.00000000	0.00000000	1.0
GLNTRS	0.00000000	0.00000000	1.0
GLYTRS	0.00000000	0.00000000	1.0
HISTRS	0.00000000	0.00000000	1.0
ILETRS	0.00000000	0.00000000	1.0
LEUTRS	0.00000000	0.00000000	1.0
LYSTRS	0.00000000	0.00000000	1.0
METTRS	0.00000000	0.00000000	1.0
PHETRS	0.00000000	0.00000000	1.0
PROTRS	0.00000000	0.00000000	1.0
SERTRS	0.00000000	0.00000000	1.0
THRTRS	0.00000000	0.00000000	1.0
TRPTRS	0.00000000	0.00000000	1.0
VALTRS	0.00000000	0.00000000	1.0
PRATPP	0.00086445	0.00101425	1.0
ACGNMCT	0.00000000	0.00000000	1.0
PPNCL3	0.00000000	-0.00000000	1.0
PPNCL2	0.00000000	-0.00000000	1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
ASPTRS	0.00000000	0.00000000	1.0
GLUTRS	0.00000000	0.00000000	1.0
DHNAOT4	0.00000000	0.00000000	1.0
CMS	0.00000000	0.00000000	1.0
CMIPDCOAL	0.00000000	0.00000000	1.0
TMIPDCOAL	0.00000000	0.00000000	1.0
UDCPDPS	0.00000000	0.00000000	8.0
IPOHCOAL	0.00000000	0.00000000	1.0
PECGONCOAT	0.00000000	0.00000000	1.0
ADPCOAL	0.00000000	0.00000000	1.0
THISAT	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
SERTRS2	0.00000000	0.00000000	1.0
6TXAN5MPAML	0.00000000	0.00000000	1.0
HEPDPS	0.00000000	0.00000000	4.0
OCTDPS	0.00000000	0.00000000	5.0
TRNACCAT	0.00000000	0.00000000	3.0
TRNACTPAT	0.00000000	0.00000000	1.0
TRNACTPAT2	0.00000000	0.00000000	1.0
TRNAATPAT	0.00000000	0.00000000	1.0
ORPT	0.00780512	0.00665230	-1.0
F1PGT	0.00000000	0.00000000	1.0
CDGS	0.00115075	0.00135017	1.0
PGLS	0.00003249	0.00003812	1.0
G3PCT	0.00687695	0.00806871	1.0
ALLAS	0.00065221	0.00076524	24.0
ATAS	0.00000000	0.00000000	45.0
PPAna	0.00000000	0.00000000	1.0
PPAKr	0.00000000	0.00000000	1.0
BIOMASS_CELLOBIOSE	0.00276479	0.00324392	0.161830917308754
