other_biomass	-0.00022637	-0.00027405	-0.000968342623441
ADK2	0.00000000	0.59912704	1.0
NMNAT	0.00000000	8.22509149	1.0
PPDK	3.83021486	-10.18036363	-1.0
GALU	0.05875435	8.28384584	1.0
IPDPTA	0.00000000	0.00000000	1.0
ARGSS	0.03410915	1.08860806	1.0
FRTT	0.00000000	0.00000000	1.0
F6PPT	-4.14548841	-5.61425475	-1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
ORPT	0.40684639	0.03597437	-1.0
PFK3_ppi	-0.00000000	-0.24479439	-1.0
HXPRT	-0.63922464	-0.03443850	1.0
XPPT	0.00000000	0.55971079	1.0
