other_biomass	-0.00019598	-0.00021913	-0.000968342623441
ADK2	0.00000000	0.61657625	1.0
NMNAT	0.00000000	8.51080293	1.0
PPDK	4.10045454	-10.38249385	-1.0
GALU	0.05086546	8.56166839	1.0
IPDPTA	0.00000000	0.00000000	1.0
ARGSS	0.02952935	1.12065793	1.0
FRTT	0.00000000	0.00000000	1.0
F6PPT	-5.01050505	-5.64495307	-1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
ORPT	0.41265806	0.03114413	-1.0
PFK3_ppi	-0.00000000	-0.25329771	-1.0
HXPRT	-0.65560881	-0.02981448	1.0
XPPT	0.00000000	0.57601202	1.0
