FBA results
model: iCTH669

time to solve: 0:00:00.023002
status: optimal
objective value: 0.07714933

reaction	lb	level	ub
----------------------------------------------------------------------------------
protein_biomass	0.0	0.207269625	1000.0
NA_biomass	0.207269625	0.207269625	0.207269625
lipid_biomass	0.0	0.207269625	1000.0
glyco_biomass	0.0	0.207269625	1000.0
other_biomass	0.0	0.207269625	1000.0
BIOMASS	0.207269625	0.207269625	0.207269625
PPA	0.0	0.0	0.0
ACLS	0.0	0.0	1000.0
PDHam1hi	0.0	0.24919369539339076	1000.0
ECH	0.0	0.0	1000.0
AHEXASE3	0.0	0.0	1000.0
CLBH	0.0	0.0	0.0
PPBNGS	0.0	0.0	1000.0
HMBS	0.0	0.0	1000.0
ATPS	-1000.0	-5.174487303778863	1000.0
NADK	0.0	0.00025403167088151516	1000.0
ADK1	-1000.0	1.5096710579432133	1000.0
ADK2	0.07714933232763185	0.07714933232763185	0.07714933232763185
DPCOAK	0.0	0.0	1000.0
UREA	0.0	3.914927371681096e-18	1000.0
NMNAT	-1000.0	0.0	1000.0
HAMR	-1000.0	0.0	1000.0
NDPK2	-1000.0	0.31591288455713834	1000.0
UMPK	-1000.0	0.23798432138195502	1000.0
FMNAT	0.0	0.0	1000.0
METAT	0.0	0.0	1000.0
R00182	-1000.0	-2.0499921966338366e-15	1000.0
BPNT	0.0	0.03313517927815762	1000.0
ADPT	0.03053421060541647	0.03053421060541647	0.03053421060541647
AHCi	0.0	0.0	1000.0
PPDK	0.0	0.0	0.0
PFL	-1000.0	0.04141165013046278	1000.0
ME2	0.0	9.120917661673493	1000.0
ACALD	0.0	-1.0229475326175496e-11	1000.0
ACALDy	0.0	0.0	1000.0
PTAr	-1000.0	7.275865671153951	1000.0
GLU5K	0.0	0.0378645348728554	1000.0
GLUDy	-1000.0	-1.8886995025267552	1000.0
GLNS	0.0	0.3963693028932585	1000.0
NADS2	0.0038417122074156733	0.0038417122074156733	0.0038417122074156733
ACGS	0.0	0.0	1000.0
ICDHyr	0.0	0.1758290442184147	1000.0
OXSCL	0.0	0.0	1000.0
GALU	0.05209337168641573	0.05209337168641573	0.05209337168641573
ACKr	-1000.0	7.27586567115395	1000.0
NDPK1	-1000.0	-6.377452571588635	1000.0
GK1	-1000.0	3.387649678697629	1000.0
PPGPPDP	0.0	0.0	1000.0
CS	0.0	0.1758290442184147	1000.0
ASPTA	0.0	0.5286770202542421	1000.0
AGT	-1000.0	-0.19146710703778477	1000.0
GLYAT	-1000.0	0.0	1000.0
GLYTA	-1000.0	-0.19146710703778483	1000.0
ALAR	0.0	0.0732407168687423	1000.0
UAG2EMA	0.0	0.0	1000.0
UAGP2UAG	0.06828378179153169	0.06828378179153169	0.06828378179153169
UAG4Ei	0.0	0.019554246912793366	1000.0
UAG2E	0.0	0.001625100941138627	1000.0
GTPCII2	0.0	0.0	1000.0
NTPP2	3.29973982834812	3.29973982834812	3.29973982834812
NTPP3	0.0	0.0	1000.0
NTPP4	0.0	0.0	1000.0
NTPH	0.0	0.0	1000.0
GTPDPK	0.0	0.0	1000.0
PEPCK_re	0.0	9.765102250286263	1000.0
DAPDC	0.0	0.07811856413582931	1000.0
LYSDC	0.0	0.0	1000.0
HOGL	-1000.0	0.0	1000.0
ASPK	0.0	0.17431123017165626	1000.0
ASNS2	0.04045764537448188	0.04045764537448188	0.04045764537448188
ASP1DC	0.0	0.0	1000.0
ADSK	0.0	0.033135179278157616	1000.0
CYTK1	-1000.0	0.11075175996425744	1000.0
CYTDK1	0.0	0.0	1000.0
UTCY	0.0	0.0	1000.0
CYTDK2	0.0	0.0	1000.0
SADT	0.033135179278157616	0.033135179278157616	0.033135179278157616
RBFK	0.0	0.0	1000.0
DCTPD2	0.0	0.0	1000.0
NDPK3	-1000.0	0.10736115182243434	1000.0
CTPS1	0.0	0.012497114070107578	1000.0
CTPS2	0.0	0.0	1000.0
CBPS	0.0	0.22577792959686985	1000.0
ASNS1	0.0	0.0	1000.0
PSP	-1000.0	-1.6110934828638487e-17	1000.0
SERAT	0.0	0.0	1000.0
TMDPPK	0.0	0.0	1000.0
TMDPK	0.0	0.0	1000.0
ENO	-1000.0	10.43262102157157	1000.0
UAGCVT	0.0	0.021269242448835726	1000.0
TRPS2	0.0	0.0	1000.0
AROH	0.0	0.0	1000.0
PHETA1	-1000.0	-0.2897319279996091	1000.0
LDH_L	-1000.0	0.0	1000.0
ALDD2x	0.0	0.0	1000.0
GLYCLTDx	-1000.0	-6.270661331005742e-50	1000.0
NTPP9	0.0	0.0	1000.0
NDPK9	-1000.0	0.0	1000.0
TYRTA	-1000.0	-0.028206497745088127	1000.0
ACCOAC	0.0	0.2956511889142691	1000.0
ALCD2x	0.0	0.07714933231740269	1000.0
ALCD2y	0.0	0.0	1000.0
GF6PTA	0.0	0.06828378179153168	1000.0
G3PD1ir	0.0	0.12151968090219854	1000.0
G3PD2	0.0	0.0	1000.0
GLYK	0.0	0.0	1000.0
HSOR	0.0	0.03313517927815762	1000.0
SULR_ferr	0.0	0.0	1000.0
HEX7	0.0	0.0	1000.0
KHK	0.0	0.0	1000.0
FPGLP	0.0	0.0	1000.0
SBTD_D2	-1000.0	0.0	1000.0
MAN1PT	0.0	0.0	1000.0
CYSTA	0.0	0.2915167379801919	1000.0
CYSS	0.0	0.0	1000.0
AMPTASECG	-1000.0	0.0	1000.0
ALDD22x	0.0	0.0	1000.0
PTA2	-1000.0	0.0	1000.0
MCITS	0.0	0.0	1000.0
DHFR2i	0.0	0.0	1000.0
THFOR1	0.0	0.16938997524947208	1000.0
DHFR	0.0	0.0	1000.0
THFOR2	0.0	0.0	1000.0
THFGLUS	0.0	0.0	1000.0
FTHFLi	0.0	0.04141165013046505	1000.0
GHMT2r	-1000.0	-0.18822417755490067	1000.0
METS	0.0	0.020807342334638587	1000.0
GLGC	0.0	0.0	0.0
CEPA	0.0	2.92144383597262	1000.0
G1PCTYT	0.0	0.0	1000.0
ITCY	0.0	0.0	1000.0
URIK1	0.0	0.0	1000.0
UPPRT	0.0	0.0	1000.0
UTUP	0.0	0.0	1000.0
URIK2	0.0	0.0	1000.0
URIK3	0.0	0.0	1000.0
ANS	0.0	0.005186338673537243	1000.0
MMOR	0.0	0.08142919663966122	1000.0
SHSL4	0.0	0.0	1000.0
2HBO	0.0	0.0	1000.0
DOLPMT	0.0	0.0	1000.0
TPI	-1000.0	-5.274024360939443	1000.0
MGSA	0.0	0.0	1000.0
PRPPS	0.0	0.323124764418243	1000.0
ADPRDP	0.0	0.0	1000.0
RPI	-1000.0	-0.32312476441824534	1000.0
PPM	-1000.0	-2.923412192060561e-16	1000.0
GAPD	-1000.0	10.43262102157157	1000.0
DRPA	0.0	0.07714933232763217	1000.0
TGBPA	0.0	0.0	1000.0
ATPPRT	0.011332372788262341	0.011332372788262341	0.011332372788262341
GLUPRT	0.030079277342202684	0.030079277342202684	0.030079277342202684
ANPRT	0.005186338673537243	0.005186338673537243	0.005186338673537243
BACCL	0.0	0.0	1000.0
FUM	-1000.0	-0.060321475859882845	1000.0
ADSL1r	-1000.0	0.0	1000.0
ARGSL	-1000.0	0.030242198517680136	1000.0
