pFBA knockout results
model: iCTH669

time to solve: 0:00:03.003022
objective value (flux sum): 221.55691671
objective value (EXCH_etoh_e): 8.82757747

ethanol maximization reaction flux profile

reaction	lb	level	ub
----------------------------------------------------------------------------------
protein_biomass	0.0	0.198452575	1000.0
NA_biomass	0.0	0.198452575	1000.0
lipid_biomass	0.0	0.19845257500000002	1000.0
glyco_biomass	0.0	0.198452575	1000.0
other_biomass	0.0	0.198452575	1000.0
BIOMASS	0.198452575	0.198452575	0.198452575
PPA	0.0	5.480805816110826	1000.0
ACLS	0.0	0.1606279587330487	1000.0
PDHam1hi	0.0	0.0779652771279058	1000.0
ECH	0.0	0.47273547535848	1000.0
AHEXASE3	0.0	0.0	1000.0
CLBH	0.0	0.0	0.0
PPBNGS	0.0	0.0	1000.0
HMBS	0.0	0.0	1000.0
ATPS	-1000.0	2.755929040050539e-15	1000.0
NADK	0.0	0.0002432254085379536	1000.0
ADK1	-1000.0	-0.08763750922169733	1000.0
ADK2	-1000.0	0.0	1000.0
DPCOAK	0.0	0.0	1000.0
UREA	0.0	0.0	1000.0
NMNAT	-1000.0	0.0	1000.0
HAMR	-1000.0	0.0	1000.0
NDPK2	-1000.0	0.1402899660217905	1000.0
UMPK	-1000.0	0.07118200392074524	1000.0
FMNAT	0.0	0.0	1000.0
METAT	0.0	0.0	1000.0
R00182	-1000.0	-0.029235314727069413	1000.0
BPNT	0.0	0.03172564070030533	1000.0
ADPT	0.0	0.0	1000.0
AHCi	0.0	0.0	1000.0
PPDK	-1000.0	1.3471746073528819	1000.0
PFL	-1000.0	0.0	1000.0
ME2	0.0	6.045096097096764	1000.0
ACALD	0.0	8.827577470072512	1000.0
ACALDy	0.0	0.0	1000.0
PTAr	-1000.0	-0.09788749518184543	1000.0
GLU5K	0.0	0.036253814068006575	1000.0
GLUDy	-1000.0	-1.4684075235418887	1000.0
GLNS	0.0	0.2228294410319176	1000.0
NADS2	0.0	0.0036782894742571942	1000.0
ACGS	0.0	0.0	1000.0
ICDHyr	0.0	0.16834944621013803	1000.0
OXSCL	0.0	0.0	1000.0
GALU	-1000.0	0.049877369882836274	1000.0
ACKr	-1000.0	-0.09788749518184542	1000.0
NDPK1	-1000.0	-6.446890748866824	1000.0
GK1	-1000.0	0.01030277596042001	1000.0
PPGPPDP	0.0	0.0	1000.0
CS	0.0	0.16834944621013803	1000.0
ASPTA	0.0	0.4274741927941449	1000.0
AGT	-1000.0	-0.18332228091525363	1000.0
GLYAT	-1000.0	0.0	1000.0
GLYTA	-1000.0	-0.18332228091525365	1000.0
ALAR	0.0	0.07012512739118494	1000.0
UAG2EMA	0.0	0.0	1000.0
UAGP2UAG	0.0	0.0653790555527267	1000.0
UAG4Ei	0.0	0.018722428103151355	1000.0
UAG2E	0.0	0.0015559707140102607	1000.0
GTPCII2	0.0	0.0	1000.0
NTPP2	0.0	0.0	1000.0
NTPP3	0.0	0.0	1000.0
NTPP4	0.0	0.0	1000.0
NTPH	0.0	0.0	1000.0
GTPDPK	0.0	0.0	1000.0
PEPCK_re	0.0	9.378637360799864	1000.0
DAPDC	0.0	0.07479547573870492	1000.0
LYSDC	0.0	0.0	1000.0
HOGL	-1000.0	0.0	1000.0
ASPK	0.0	0.24486147563733826	1000.0
ASNS2	0.0	0.03873661614914757	1000.0
ASP1DC	0.0	0.0	1000.0
ADSK	0.0	0.03172564070030531	1000.0
CYTK1	-1000.0	0.10604048688122575	1000.0
CYTDK1	0.0	0.0	1000.0
UTCY	0.0	0.0	1000.0
CYTDK2	0.0	0.0	1000.0
SADT	0.0	0.03172564070030532	1000.0
RBFK	0.0	0.0	1000.0
DCTPD2	0.0	0.0	1000.0
NDPK3	-1000.0	0.10598550602676148	1000.0
CTPS1	0.0	0.011965498887173121	1000.0
CTPS2	0.0	0.0	1000.0
CBPS	0.0	0.05949486027290256	1000.0
ASNS1	0.0	0.0	1000.0
PSP	-1000.0	0.19985722956784918	1000.0
SERAT	0.0	0.0	1000.0
TMDPPK	0.0	0.0	1000.0
TMDPK	0.0	0.0	1000.0
ENO	-1000.0	10.903842798505021	1000.0
UAGCVT	0.0	0.02036446938267368	1000.0
TRPS2	0.0	0.0	1000.0
AROH	0.0	0.0	1000.0
PHETA1	-1000.0	-0.03000240814133938	1000.0
LDH_L	-1000.0	0.0	1000.0
ALDD2x	0.0	0.0	1000.0
GLYCLTDx	-1000.0	0.0	1000.0
NTPP9	0.0	0.0	1000.0
NDPK9	-1000.0	0.0	1000.0
TYRTA	-1000.0	-0.04386505551647746	1000.0
ACCOAC	0.0	0.2830744724020683	1000.0
ALCD2x	0.0	8.827577470072512	1000.0
ALCD2y	0.0	0.0	1000.0
GF6PTA	0.0	0.06537905555272669	1000.0
G3PD1ir	0.0	0.11635035084480234	1000.0
G3PD2	0.0	0.0	1000.0
GLYK	0.0	0.0	1000.0
HSOR	0.0	0.03172564070030533	1000.0
SULR_ferr	0.0	0.0	1000.0
HEX7	0.0	0.0	1000.0
KHK	0.0	0.0	1000.0
FPGLP	0.0	0.0	1000.0
SBTD_D2	-1000.0	0.0	1000.0
MAN1PT	0.0	0.0	1000.0
CYSTA	0.0	0.04856972901525395	1000.0
CYSS	0.0	0.0	1000.0
AMPTASECG	-1000.0	0.0	1000.0
ALDD22x	0.0	0.0	1000.0
PTA2	-1000.0	0.0	1000.0
MCITS	0.0	0.0	1000.0
DHFR2i	0.0	0.00550559513468243	1000.0
THFOR1	0.0	0.0	1000.0
DHFR	0.0	0.0	1000.0
THFOR2	0.0	0.0	1000.0
THFGLUS	0.0	0.0	1000.0
FTHFLi	0.0	0.03965003846265033	1000.0
GHMT2r	-1000.0	-0.14952836408467904	1000.0
METS	0.0	0.019922218053974403	1000.0
GLGC	0.0	0.0	0.0
CEPA	0.0	2.9214438359726205	1000.0
G1PCTYT	0.0	0.0	1000.0
ITCY	0.0	0.0	1000.0
URIK1	0.0	0.0	1000.0
UPPRT	0.0	0.0	1000.0
UTUP	0.0	0.0	1000.0
URIK2	0.0	0.0	1000.0
URIK3	0.0	0.0	1000.0
ANS	0.0	0.004965716826985866	1000.0
MMOR	0.0	3.4788576747955444e-14	1000.0
SHSL4	0.0	0.07796527712787102	1000.0
2HBO	0.0	0.0	1000.0
DOLPMT	0.0	0.0	1000.0
TPI	-1000.0	-5.528769425705816	1000.0
MGSA	0.0	0.0	1000.0
PRPPS	0.0	0.049597865757733936	1000.0
ADPRDP	0.0	0.0	1000.0
RPI	-1000.0	-0.07883318048480266	1000.0
PPM	-1000.0	-6.367319023040089e-18	1000.0
GAPD	-1000.0	11.103700028072872	1000.0
DRPA	0.0	0.0	1000.0
TGBPA	0.0	0.0	1000.0
ATPPRT	0.0	0.01085030457642113	1000.0
GLUPRT	0.0	0.028799733886229202	1000.0
ANPRT	0.0	0.004965716826985866	1000.0
BACCL	0.0	0.0	1000.0
FUM	-1000.0	-0.057755458438221816	1000.0
ADSL1r	-1000.0	0.0	1000.0
ARGSL	-1000.0	0.028955724551992603	1000.0
LEUTA	0.0	0.07952669292178206	1000.0
ACNMCT	0.0	0.0	1000.0
IPDPTA	-1000.0	0.0	1000.0
IMPC	-1000.0	-0.03965003846265034	1000.0
IMPD	-1000.0	0.010414723735580928	1000.0
NDPK8	0.0	0.0	1000.0
ALAALAr	0.0	0.020364469382673677	1000.0
AGMT	0.0	0.0	1000.0
LHOR	0.0	0.01085030457642113	1000.0
NHHA	-1000.0	0.0	1000.0
BTCOARx	0.0	0.0	1000.0
POR	0.0	9.466436354767747	1000.0
OOR3	0.0	0.0	1000.0
OBFOR	0.0	0.0	1000.0
DHAD1	0.0	0.16062795873304872	1000.0
IPPS	0.0	0.08611872165109696	1000.0
VALTA	-1000.0	-0.07450923708195176	1000.0
MTHFD	-1000.0	0.028799733886229202	1000.0
MTHFO_nadp	0.0	0.0	1000.0
MOHMT	0.0	0.09530081700979295	1000.0
GPAR	0.0	0.0	1000.0
GMPS	0.0	0.010414723735580927	1000.0
GMPS2	0.0	0.0	1000.0
PRO1x	0.0	0.03625381406800658	1000.0
P5CR	0.0	0.0	1000.0
FACOAL160	0.0	0.0	1000.0
AHSERL2	0.0	0.0199222180539744	1000.0
SHSL2	0.0	0.0	1000.0
ACONT	-1000.0	0.16834944621013803	1000.0
PPNDH	0.0	0.03000240814133938	1000.0
UGE2	-1000.0	0.0	1000.0
HPYRRx	-1000.0	0.0	1000.0
ASPCT	0.0	0.030539135720909945	1000.0
OCBT	-1000.0	0.028955724551992603	1000.0
MTAP	-1000.0	0.0	1000.0
NBAH	0.0	0.0	1000.0
THRS	0.0	0.05181403533411425	1000.0
PGK	0.0	11.103700028072872	1000.0
PGLYDH	0.0	0.1998572295678492	1000.0
GLYPT	0.0	0.0	1000.0
PGM	-1000.0	10.903842798505023	1000.0
RPE	-1000.0	-0.07883318048480266	1000.0
2D3DGLNR	-1000.0	0.0	1000.0
DADK	0.0	0.0	1000.0
DATCY	0.0	0.0	1000.0
DATUP	0.0	0.0	1000.0
PUNP1	-1000.0	0.029235314727069413	1000.0
ABGPT	0.0	2.92144383597262	1000.0
ACOATA	0.0	0.03593718887916884	1000.0
ACPS1	0.0	0.0	1000.0
MCOATA	0.0	0.28307447240206834	1000.0
XYLK	-1000.0	0.0	1000.0
MTHFC	0.0	0.0	1000.0
DMATT	0.0	0.0	1000.0
DCMPDA	0.0	0.0	1000.0
CYTK2	0.0	0.0	1000.0
CHRS	0.0	0.07883318048480267	1000.0
CHORM	0.0	0.07386746365781681	1000.0
NAMNPP	0.0	0.0	1000.0
PPND	0.0	0.04386505551647745	1000.0
GLYALDDr	-1000.0	0.0	1000.0
HSDxi	0.0	0.14970153051595972	1000.0
HSDH	0.0	0.0	1000.0
HSST	0.0	0.0	1000.0
CDGPT	0.0	0.004078798212163336	1000.0
ACNPLYS	0.0	0.0	1000.0
PMANM	-1000.0	0.0	1000.0
MPAKI	-1000.0	0.0	1000.0
DPHS	0.0	0.07883318048480266	1000.0
NTPP1	0.0	0.0	1000.0
NTPP5	0.0	0.0	1000.0
NTPP6	0.0	0.0	1000.0
NTPP7	0.0	0.0	1000.0
NTPP8	0.0	0.0	1000.0
NTPTP1	0.0	0.0	1000.0
NDPK5	0.0	0.0	1000.0
PUNP5	-1000.0	-0.029235314727069417	1000.0
DHORD_NAD	0.0	0.03053913572090995	1000.0
QUINDH	0.0	0.0	1000.0
CYTD	0.0	0.0	1000.0
DGTUP	0.0	0.0	1000.0
