other_biomass	-0.00020652	-0.00022804	-0.000968342623441
ADK2	0.00000000	0.67619752	1.0
NMNAT	0.00000000	4.00675864	1.0
PPDK	-0.00000000	-0.00000000	-1.0
GALU	0.05360065	4.06035929	1.0
IPDPTA	0.00000000	0.00000000	1.0
ARGSS	0.03111723	1.20724284	1.0
FRTT	0.00000000	0.00000000	1.0
F6PPT	-3.91535672	-5.63430953	-1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
ORPT	0.44064049	0.03281884	-1.0
PFK3_ppi	-0.00000000	-0.26762140	-1.0
HXPRT	-0.68866436	-0.03141769	1.0
XPPT	0.00000000	0.63863099	1.0
