NA_biomass	0.12370143	0.13586269	0.502
PPA	0.00000000	13.57212318	1.0
ADK2	0.00000000	0.53455289	1.0
NMNAT	0.00000000	7.29285745	1.0
FMNAT	0.00000000	7.29285745	1.0
METAT	0.00000000	0.00000000	1.0
ADPT	0.00000000	7.29285745	1.0
PPDK	3.72134894	-10.09893559	-1.0
NADS2	0.00456731	0.00501632	1.0
GALU	0.06193239	7.35478984	1.0
PPGPPDP	0.00000000	4.05158747	1.0
UAGP2UAG	0.08118072	0.08916171	1.0
GTPCII2	0.00000000	0.11800740	1.0
NTPP2	0.00000000	7.29285745	1.0
NTPP3	0.00000000	7.29285745	1.0
NTPP4	0.00000000	7.29285745	1.0
ASNS2	0.00000000	1.30548821	1.0
SADT	0.03939351	2.56961053	1.0
ASNS1	0.00000000	1.14724721	1.0
NTPP9	0.00000000	0.00000000	1.0
MAN1PT	0.00000000	0.00000000	1.0
GLGC	0.00000000	13.57212318	1.0
G1PCTYT	0.00000000	0.00000000	1.0
UPPRT	0.00000000	0.54218936	1.0
ATPPRT	0.01347275	0.32513332	1.0
GLUPRT	0.03576043	0.57199995	1.0
ANPRT	0.00616590	0.44026455	1.0
BACCL	0.00000000	0.00000000	1.0
ACNMCT	0.00000000	0.00000000	1.0
IPDPTA	0.00000000	0.00000000	1.0
GPAR	0.00000000	0.53455289	1.0
GMPS	0.00000000	0.51231683	1.0
GMPS2	0.00000000	0.48670099	1.0
FACOAL160	0.00000000	0.00000000	1.0
DMATT	0.00000000	-0.00000000	1.0
NAMNPP	0.00000000	-0.00000000	1.0
NTPP1	0.00000000	7.29285745	1.0
NTPP5	0.00000000	7.29285745	1.0
NTPP6	0.00000000	7.29285745	1.0
NTPP7	0.00000000	7.29285745	1.0
NTPP8	0.00000000	7.29285745	1.0
ARGSS	0.03595412	0.97093585	1.0
FRTT	0.00000000	0.00000000	1.0
DUTPDP	0.00000000	7.29285745	1.0
PANTS	0.00000000	0.99831418	1.0
PACCOAL	0.00000000	0.00000000	1.0
NTPP11	0.00000000	0.00000000	1.0
TYRTRS	0.03353394	0.03683070	1.0
NNAT	0.00456731	7.29742476	1.0
APPAT	0.00000000	7.29285745	1.0
ALATRS	0.11526971	0.12660202	1.0
DHPS2_1	0.00000000	0.00000000	1.0
NNDPR	0.00456731	0.00501632	1.0
NTPP10	0.00000000	0.00000000	1.0
ARGTRS	0.03595412	0.03948882	1.0
ASNTRS	0.04809899	0.05282767	1.0
CYSTRS	0.01465623	0.01609710	1.0
GLNTRS	0.02590389	0.02845053	1.0
GLYTRS	0.14990791	0.16464556	1.0
HISTRS	0.01347275	0.01479727	1.0
ILETRS	0.09680895	0.10632636	1.0
LEUTRS	0.09874775	0.10845577	1.0
LYSTRS	0.09235196	0.10143120	1.0
METTRS	0.02473728	0.02716924	1.0
PHETRS	0.03725378	0.04091625	1.0
PROTRS	0.04501611	0.04944171	1.0
SERTRS	0.08837030	0.09705810	1.0
THRTRS	0.06433713	0.07066220	1.0
TRPTRS	0.00616590	0.00677207	1.0
VALTRS	0.09251761	0.10161314	1.0
PRATPP	0.01347275	0.32513332	1.0
ACGNMCT	0.00000000	0.00000000	1.0
PPNCL3	0.00000000	0.00000000	1.0
PPNCL2	0.00000000	0.00000000	1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
ASPTRS	0.06444787	0.07078382	1.0
GLUTRS	0.07687781	0.08443576	1.0
DHNAOT4	0.00000000	0.00000000	1.0
CMS	0.00000000	-0.00000000	1.0
CMIPDCOAL	0.00000000	0.00000000	1.0
TMIPDCOAL	0.00000000	0.00000000	1.0
UDCPDPS	0.00000000	-0.00000000	8.0
IPOHCOAL	0.00000000	0.00000000	1.0
PECGONCOAT	0.00000000	0.00000000	1.0
ADPCOAL	0.00000000	0.00000000	1.0
THISAT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
SERTRS2	0.00000000	0.00000000	1.0
6TXAN5MPAML	0.00000000	0.00000000	1.0
HEPDPS	0.00000000	0.00000000	4.0
OCTDPS	0.00000000	0.00000000	5.0
TRNACCAT	0.00000000	0.00000000	3.0
TRNACTPAT	0.00000000	0.00000000	1.0
TRNACTPAT2	0.00000000	0.00000000	1.0
TRNAATPAT	0.00000000	0.00000000	1.0
ORPT	0.36772046	0.03792024	-1.0
F1PGT	0.00000000	0.00000000	1.0
CDGS	0.01893707	0.02079880	1.0
PGLS	0.00052107	0.00057230	1.0
G3PCT	0.11300270	0.12411214	1.0
ALLAS	0.01030517	0.01131829	24.0
ATAS	0.02619587	0.02877122	45.0
GRTT	0.00000000	-0.00000000	1.0
HXPRT	-0.57254081	-0.03630129	1.0
XPPT	0.00000000	0.49938494	1.0
PPAna	0.00000000	0.00091521	1.0
