NA_biomass	0.10705993	0.11821759	0.502
PPA	0.00000000	4.00675864	1.0
ADK2	0.00000000	0.67619752	1.0
NMNAT	0.00000000	4.00675864	1.0
FMNAT	0.00000000	4.00675864	1.0
METAT	0.00000000	0.00000000	1.0
ADPT	0.00000000	4.00675864	1.0
PPDK	-0.00000000	-0.00000000	-1.0
NADS2	0.00395287	0.00436483	1.0
GALU	0.05360065	4.06035929	1.0
PPGPPDP	0.00000000	4.00675864	1.0
UAGP2UAG	0.07025952	0.07758188	1.0
GTPCII2	0.00000000	0.14750090	1.0
NTPP2	0.00000000	4.00675864	1.0
NTPP3	0.00000000	4.00675864	1.0
NTPP4	0.00000000	4.00675864	1.0
ASNS2	0.00000000	1.63779873	1.0
SADT	0.03409392	3.31848185	1.0
ASNS1	0.00000000	1.43307388	1.0
NTPP9	0.00000000	0.00000000	1.0
MAN1PT	0.00000000	0.00000000	1.0
GLGC	0.00000000	4.00675864	1.0
G1PCTYT	0.00000000	0.00000000	1.0
UPPRT	0.00000000	0.67619752	1.0
ATPPRT	0.01166027	0.40029308	1.0
GLUPRT	0.03094960	0.68819626	1.0
ANPRT	0.00533640	0.55037022	1.0
BACCL	0.00000000	0.00000000	1.0
ACNMCT	0.00000000	0.00000000	1.0
IPDPTA	0.00000000	0.00000000	1.0
GPAR	0.00000000	0.67619752	1.0
GMPS	0.00000000	0.64982316	1.0
GMPS2	0.00000000	0.61562194	1.0
FACOAL160	0.00000000	0.00000000	1.0
DMATT	0.00000000	-0.00000000	1.0
NAMNPP	0.00000000	0.00000000	1.0
NTPP1	0.00000000	4.00675864	1.0
NTPP5	0.00000000	4.00675864	1.0
NTPP6	0.00000000	4.00675864	1.0
NTPP7	0.00000000	4.00675864	1.0
NTPP8	0.00000000	4.00675864	1.0
ARGSS	0.03111723	1.20724284	1.0
FRTT	0.00000000	0.00000000	1.0
DUTPDP	0.00000000	4.00675864	1.0
PANTS	0.00000000	1.25284536	1.0
PACCOAL	0.00000000	0.00000000	1.0
NTPP11	0.00000000	0.00000000	1.0
TYRTRS	0.02902263	0.03204733	1.0
NNAT	0.00395287	4.01071151	1.0
APPAT	0.00000000	4.00675864	1.0
ALATRS	0.09976252	0.11015965	1.0
DHPS2_1	0.00000000	0.00000000	1.0
NNDPR	0.00395287	0.00436483	1.0
NTPP10	0.00000000	0.00000000	1.0
ARGTRS	0.03111723	0.03436023	1.0
ASNTRS	0.04162825	0.04596670	1.0
CYSTRS	0.01268453	0.01400650	1.0
GLNTRS	0.02241905	0.02475553	1.0
GLYTRS	0.12974086	0.14326230	1.0
HISTRS	0.01166027	0.01287548	1.0
ILETRS	0.08378528	0.09251728	1.0
LEUTRS	0.08546326	0.09437013	1.0
LYSTRS	0.07992789	0.08825787	1.0
METTRS	0.02140939	0.02364065	1.0
PHETRS	0.03224205	0.03560227	1.0
PROTRS	0.03896011	0.04302049	1.0
SERTRS	0.07648188	0.08445273	1.0
THRTRS	0.05568189	0.06148498	1.0
TRPTRS	0.00533640	0.00589255	1.0
VALTRS	0.08007125	0.08841618	1.0
PRATPP	0.01166027	0.40029308	1.0
ACGNMCT	0.00000000	0.00000000	1.0
PPNCL3	0.00000000	0.00000000	1.0
PPNCL2	0.00000000	0.00000000	1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
ASPTRS	0.05577772	0.06159081	1.0
GLUTRS	0.06653547	0.07346971	1.0
DHNAOT4	0.00000000	0.00000000	1.0
CMS	0.00000000	-0.00000000	1.0
CMIPDCOAL	0.00000000	0.00000000	1.0
TMIPDCOAL	0.00000000	0.00000000	1.0
UDCPDPS	0.00000000	-0.00000000	8.0
IPOHCOAL	0.00000000	0.00000000	1.0
PECGONCOAT	0.00000000	0.00000000	1.0
ADPCOAL	0.00000000	0.00000000	1.0
THISAT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
SERTRS2	0.00000000	0.00000000	1.0
6TXAN5MPAML	0.00000000	0.00000000	1.0
HEPDPS	0.00000000	0.00000000	4.0
OCTDPS	0.00000000	0.00000000	5.0
TRNACCAT	0.00000000	0.00000000	3.0
TRNACTPAT	0.00000000	0.00000000	1.0
TRNACTPAT2	0.00000000	0.00000000	1.0
TRNAATPAT	0.00000000	0.00000000	1.0
ORPT	0.44064049	0.03281884	-1.0
F1PGT	0.00000000	0.00000000	1.0
CDGS	0.01638947	0.01809756	1.0
PGLS	0.00045097	0.00049797	1.0
G3PCT	0.09780049	0.10799314	1.0
ALLAS	0.00891882	0.00984833	24.0
ATAS	0.02267175	0.02503458	45.0
GRTT	0.00000000	-0.00000000	1.0
HXPRT	-0.68866436	-0.03141769	1.0
XPPT	0.00000000	0.63863099	1.0
PPAna	0.00000000	0.00079635	1.0
