pFBA knockout results
model: iCBI665

time to solve: 0:00:00.020020
objective value: 11.43525580
ethanol maximization reaction flux profile

reaction	lb	level	ub
----------------------------------------------------------------------------------
PPA	0.0	5.7482072585777715	1000.0
ACLS	0.0	0.012154558549125775	1000.0
PDHam1hi	0.0	0.006507952443044791	1000.0
ECH	-1000.0	0.0	1000.0
AHEXASE3	0.0	0.0	1000.0
CLBH	0.0	0.0	1000.0
PPBNGS	0.0	0.0	1000.0
HMBS	0.0	0.0	1000.0
ATPS	0.0	0.0	1000.0
GLUS	0.0	0.0	1000.0
NADK	0.0	0.0005225119227040519	1000.0
GLUSy	0.0	0.0	1000.0
ADK1	0.0	0.04011572472609937	1000.0
DPCOAK	0.0	0.0	1000.0
UREA	0.0	0.0	1000.0
NMNAT	0.0	0.0	1000.0
HAMR	-1000.0	0.0	1000.0
NDPK2	0.0	0.017530276788068795	1000.0
UMPK	0.0	0.012416165486115203	1000.0
FMNAT	0.0	0.0	1000.0
METAT	0.0	0.0	1000.0
NTD7	0.0	0.0	1000.0
BPNT	0.0	0.0028270264218258367	1000.0
ADPT	0.0	0.0	1000.0
AHCi	0.0	0.0	1000.0
PPDK	0.0	0.0	0.0
PFL	0.0	0.04170826022866132	1000.0
ME2	-1000.0	11.513972528107963	1000.0
ACALD	0.0	11.43525580465915	1000.0
PTAr	-1000.0	1.61091522987879e-14	1000.0
ACS	0.0	0.009334978864870627	1000.0
ACADCOAT	0.0	0.0	1000.0
GLU5K	0.0	0.0027128146946210643	1000.0
GLUDy	-1000.0	-0.13636282343535017	1000.0
OPAH	-1000.0	0.0	1000.0
GLNS	0.0	0.02884036341865319	1000.0
NADS2	0.0	0.0014069303102328694	1000.0
ALATA_L	-1000.0	-0.011657093489733357	1000.0
ACGS	0.0	0.0	1000.0
ICDHyr	0.0	0.01584344608496271	1000.0
OXSCL	0.0	0.0	1000.0
GALU	-1000.0	0.00684480208239265	1000.0
HEX1	0.0	2.9214438359726205	1000.0
ACKr	0.0	0.0	1000.0
ACADT	0.0	0.0	1000.0
NDPK1	-1000.0	0.0	1000.0
GK1	-1000.0	0.0007111617137741066	1000.0
PPGPPDP	0.0	0.0	1000.0
PC	0.0	0.0	1000.0
CS	0.0	0.01584344608496271	1000.0
ASPTA	-1000.0	-0.048413807168986266	1000.0
AGT	-1000.0	0.0	1000.0
GLYAT	-1000.0	0.0	1000.0
GLYTA	-1000.0	6.308957606499741e-16	1000.0
ALAR	0.0	0.004736801757600531	1000.0
UAG2EMA	0.0	0.0	1000.0
UAGP2UAG	0.0	0.0062710894804422	1000.0
UAG4Ei	0.0	0.001791113766183649	1000.0
UAG2E	0.0	0.00014904471867283625	1000.0
GTPCII2	0.0	0.0	1000.0
NTPP2	0.0	0.0	1000.0
NTPH	0.0	0.0	1000.0
GTPDPK	0.0	0.0	1000.0
PEPCK_re	-1000.0	11.56904627262603	1000.0
DAPDC	0.0	0.006246680580508951	1000.0
LYSDC	0.0	0.0	1000.0
HOGL	-1000.0	0.0	1000.0
ASPK	0.0	0.02060666067547856	1000.0
ASNS2	0.0	0.004234039303287425	1000.0
ASP1DC	0.0	7.541681831084153e-18	1000.0
ADSK	0.0	0.0028270264218258367	1000.0
NTD4	0.0	0.0	1000.0
CYTK1	-1000.0	0.007189476639397753	1000.0
CYTDK1	0.0	0.0	1000.0
UTCY	0.0	0.0	1000.0
CYTDK2	0.0	0.0	1000.0
SADT	0.0	0.002827026421825837	1000.0
RBFK	0.0	0.0	1000.0
DCTPD2	0.0	0.0	1000.0
NDPK3	-1000.0	0.007175280517607492	1000.0
CTPS1	0.0	0.0036387606657930067	1000.0
CTPS2	0.0	0.0	1000.0
CBPS	0.0	0.01187189154093311	1000.0
ASNS1	0.0	0.0	1000.0
PSP	0.0	0.01535959857395847	1000.0
SPTc	-1000.0	0.0	1000.0
SERAT	0.0	0.000899326231218997	1000.0
SGAT	0.0	0.0	1000.0
TDP	0.0	0.0	1000.0
TMDPPK	0.0	0.0	1000.0
TMDPK	0.0	0.0	1000.0
ENO	-1000.0	11.599999386993389	1000.0
UAGCVT	0.0	0.001950467053294956	1000.0
NTTP8	0.0	0.0	1000.0
TRPS2	0.0	0.0	1000.0
AROH	0.0	0.0	1000.0
PHETA1	-1000.0	-0.010499548999003617	1000.0
LDH_L	0.0	0.0	1000.0
ALDD2x	0.0	0.0	1000.0
ALDD2y	0.0	0.0	1000.0
GLYCLTDx	-1000.0	-6.308957606499742e-16	1000.0
NTPP9	0.0	0.0	1000.0
NDPK9	0.0	0.0	1000.0
TYRTA	-1000.0	-0.003275448574157391	1000.0
ACCOAC	0.0	0.0	1000.0
ALCD2x	0.0	11.43525580465915	1000.0
G6PDA_1	0.0	0.0	1000.0
GF6PTA	0.0	0.0062710894804422004	1000.0
CYSDS	0.0	0.0	1000.0
G3PD1ir	0.0	0.0	1000.0
G3PD2	0.0	0.0	1000.0
GLYK	0.0	0.0	1000.0
HSOR	0.0	0.0028270264218258367	1000.0
SULR_ferr	0.0	0.0	1000.0
