other_biomass	-0.00016317	-0.00017821	-0.000968342623441
ADK2	0.00000000	0.64667959	1.0
NMNAT	0.00000000	4.39210787	1.0
PPDK	-0.00000000	-0.00000000	-1.0
GALU	0.04235146	4.43445933	1.0
IPDPTA	0.00000000	0.00000000	1.0
ARGSS	0.02458664	1.05975872	1.0
FRTT	0.00000000	0.00000000	1.0
F6PPT	-5.03140433	-5.67808392	-1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
ORPT	0.37159760	0.02593114	-1.0
PFK3_ppi	-0.00000000	-0.21592546	-1.0
HXPRT	-0.54241008	-0.02482405	1.0
XPPT	0.00000000	0.64667959	1.0
