PPA	0.00000000	625.43157774	1.0
NMNAT	0.00000000	0.00000000	1.0
FMNAT	0.00000000	0.00000000	1.0
METAT	0.00000000	0.00000000	1.0
ADPT	0.00000000	24.75670333	1.0
ACS	0.00000000	1000.00000000	1.0
NADS2	0.00159591	0.00194027	1.0
GALU	0.00776422	0.00943955	1.0
PPGPPDP	0.00000000	12.37835166	1.0
UAGP2UAG	0.00711344	0.00864835	1.0
GTPCII2	0.00000000	0.00000000	1.0
NTPP2	0.00000000	12.37835166	1.0
ASNS2	0.00000000	0.00583909	1.0
SADT	0.00320676	0.00389870	1.0
ASNS1	0.00000000	0.00583909	1.0
NTTP8	0.00000000	12.37835166	1.0
NTPP9	0.00000000	12.37835166	1.0
MAN1PT	0.00000000	0.00000000	1.0
GLGC	0.00000000	24.75670333	1.0
G1PCTYT	0.00000000	0.00000000	1.0
UPPRT	0.00000000	0.00000000	1.0
ATPPRT	0.00125668	0.00152784	1.0
GLUPRT	0.00310199	0.69078819	1.0
ANPRT	0.00082389	0.00100166	1.0
BACCL	0.00000000	0.00000000	1.0
ACNMCT	0.00000000	0.00000000	1.0
IPDPTA	0.00000000	0.00000000	1.0
GPAR	0.00000000	24.75670333	1.0
GMPS	0.00000000	0.68852563	1.0
GMPS2	0.00000000	0.66991683	1.0
FACOAL160	0.00000000	0.00000000	1.0
DMATT	0.00000000	0.00000000	1.0
NAMNPP	0.00000000	12.37835166	1.0
NTPP1	0.00000000	12.37835166	1.0
ARGSS	0.00379585	0.00461489	1.0
FRTT	0.00000000	0.00000000	1.0
DUTPDP	0.00037743	12.37872910	1.0
PANTS	0.00000000	-0.00000000	1.0
PACCOAL	0.00000000	0.00000000	1.0
NTPP11	0.00000000	0.00000000	1.0
TYRTRS	0.00000000	0.00000000	1.0
NNAT	0.00159591	0.00194027	1.0
APPAT	0.00000000	-0.00000000	1.0
ALATRS	0.00000000	0.00000000	1.0
DHPS2_1	0.00000000	0.00000000	1.0
NNDPR	0.00159591	0.00194027	1.0
NTPP10	0.00000000	0.00000000	1.0
ARGTRS	0.00000000	0.00000000	1.0
ASNTRS	0.00000000	0.00000000	1.0
CYSTRS	0.00000000	0.00000000	1.0
GLNTRS	0.00000000	0.00000000	1.0
GLYTRS	0.00000000	0.00000000	1.0
HISTRS	0.00000000	0.00000000	1.0
ILETRS	0.00000000	0.00000000	1.0
LEUTRS	0.00000000	0.00000000	1.0
LYSTRS	0.00000000	0.00000000	1.0
METTRS	0.00000000	0.00000000	1.0
PHETRS	0.00000000	0.00000000	1.0
PROTRS	0.00000000	0.00000000	1.0
SERTRS	0.00000000	0.00000000	1.0
THRTRS	0.00000000	0.00000000	1.0
TRPTRS	0.00000000	0.00000000	1.0
VALTRS	0.00000000	0.00000000	1.0
PRATPP	0.00125668	0.00152784	1.0
ACGNMCT	0.00000000	0.00000000	1.0
PPNCL3	0.00000000	-0.00000000	1.0
PPNCL2	0.00000000	-0.00000000	1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
ASPTRS	0.00000000	0.00000000	1.0
GLUTRS	0.00000000	0.00000000	1.0
DHNAOT4	0.00000000	0.00000000	1.0
CMS	0.00000000	0.00000000	1.0
CMIPDCOAL	0.00000000	0.00000000	1.0
TMIPDCOAL	0.00000000	0.00000000	1.0
UDCPDPS	0.00000000	0.00000000	8.0
IPOHCOAL	0.00000000	0.00000000	1.0
PECGONCOAT	0.00000000	0.00000000	1.0
ADPCOAL	0.00000000	0.00000000	1.0
THISAT	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
SERTRS2	0.00000000	0.00000000	1.0
6TXAN5MPAML	0.00000000	0.00000000	1.0
HEPDPS	0.00000000	0.00000000	4.0
OCTDPS	0.00000000	0.00000000	5.0
TRNACCAT	0.00000000	0.00000000	3.0
TRNACTPAT	0.00000000	0.00000000	1.0
TRNACTPAT2	0.00000000	0.00000000	1.0
TRNAATPAT	0.00000000	0.00000000	1.0
ORPT	0.01175742	0.00967072	-1.0
F1PGT	0.00000000	0.00000000	1.0
CDGS	0.00167289	0.00203386	1.0
PGLS	0.00004724	0.00005743	1.0
G3PCT	0.00999731	0.01215448	1.0
ALLAS	0.00094814	0.00115273	24.0
ATAS	0.00000000	0.00000000	45.0
PPAna	0.00000000	0.00000000	1.0
PPAKr	0.00000000	0.00000000	1.0
BIOMASS_CELLOBIOSE	0.00401928	0.00488655	0.161830917308754
