NA_biomass	0.08788996	0.10312104	0.502
PPA	0.00000000	4.33553286	1.0
ADK2	0.00000000	0.75073535	1.0
NMNAT	0.00000000	4.33553286	1.0
FMNAT	0.00000000	4.33553286	1.0
METAT	0.00000000	0.00000000	1.0
ADPT	0.00000000	4.33553286	1.0
PPDK	-0.00000000	-0.00000000	-1.0
NADS2	0.00324507	0.00380744	1.0
GALU	0.04400301	4.37953587	1.0
PPGPPDP	0.00000000	4.33553286	1.0
UAGP2UAG	0.05767896	0.06767457	1.0
GTPCII2	0.00000000	0.16499040	1.0
NTPP2	0.00000000	4.33553286	1.0
NTPP3	0.00000000	4.33553286	1.0
NTPP4	0.00000000	4.33553286	1.0
ASNS2	0.00000000	1.81960618	1.0
SADT	0.02798912	3.67441794	1.0
ASNS1	0.00000000	1.59215540	1.0
NTPP9	0.00000000	0.00000000	1.0
MAN1PT	0.00000000	0.00000000	1.0
GLGC	0.00000000	0.00000000	1.0
G1PCTYT	0.00000000	0.00000000	1.0
UPPRT	0.00000000	0.75073535	1.0
ATPPRT	0.00957240	0.44428623	1.0
GLUPRT	0.02540781	0.76058562	1.0
ANPRT	0.00438087	0.61404052	1.0
BACCL	0.00000000	0.00000000	1.0
ACNMCT	0.00000000	0.00000000	1.0
IPDPTA	0.00000000	0.00000000	1.0
GPAR	0.00000000	0.75073535	1.0
GMPS	0.00000000	0.71821594	1.0
GMPS2	0.00000000	0.68041511	1.0
FACOAL160	0.00000000	0.00000000	1.0
DMATT	0.00000000	0.00000000	1.0
NAMNPP	0.00000000	0.00000000	1.0
NTPP1	0.00000000	4.33553286	1.0
NTPP5	0.00000000	4.33553286	1.0
NTPP6	0.00000000	4.33553286	1.0
NTPP7	0.00000000	4.33553286	1.0
NTPP8	0.00000000	4.33553286	1.0
ARGSS	0.02554543	1.34112676	1.0
FRTT	0.00000000	0.00000000	1.0
DUTPDP	0.00000000	4.33553286	1.0
PANTS	0.00000000	1.39801103	1.0
PACCOAL	0.00000000	0.00000000	1.0
NTPP11	0.00000000	0.00000000	1.0
TYRTRS	0.02382589	0.02795484	1.0
NNAT	0.00324507	4.33877794	1.0
APPAT	0.00000000	4.33553286	1.0
ALATRS	0.08189921	0.09609211	1.0
DHPS2_1	0.00000000	0.00000000	1.0
NNDPR	0.00324507	0.00380744	1.0
NTPP10	0.00000000	0.00000000	1.0
ARGTRS	0.02554543	0.02997238	1.0
ASNTRS	0.03417437	0.04009669	1.0
CYSTRS	0.01041326	0.01221785	1.0
GLNTRS	0.01840473	0.02159422	1.0
GLYTRS	0.10650968	0.12496751	1.0
HISTRS	0.00957240	0.01123127	1.0
ILETRS	0.06878283	0.08070270	1.0
LEUTRS	0.07016035	0.08231894	1.0
LYSTRS	0.06561613	0.07698722	1.0
METTRS	0.01757586	0.02062170	1.0
PHETRS	0.02646884	0.03105582	1.0
PROTRS	0.03198398	0.03752671	1.0
SERTRS	0.06278716	0.07366800	1.0
THRTRS	0.04571158	0.05363327	1.0
TRPTRS	0.00438087	0.00514007	1.0
VALTRS	0.06573383	0.07712531	1.0
PRATPP	0.00957240	0.44428623	1.0
ACGNMCT	0.00000000	0.00000000	1.0
PPNCL3	0.00000000	-0.00000000	1.0
PPNCL2	0.00000000	-0.00000000	1.0
ADPT2	-0.00000000	-0.00000000	-1.0
ACBIPGT	0.00000000	0.00000000	1.0
ASPTRS	0.04579026	0.05372558	1.0
GLUTRS	0.05462174	0.06408753	1.0
DHNAOT4	0.00000000	0.00000000	1.0
CMS	0.00000000	0.00000000	1.0
CMIPDCOAL	0.00000000	0.00000000	1.0
TMIPDCOAL	0.00000000	0.00000000	1.0
UDCPDPS	0.00000000	0.00000000	8.0
IPOHCOAL	0.00000000	0.00000000	1.0
PECGONCOAT	0.00000000	0.00000000	1.0
ADPCOAL	0.00000000	0.00000000	1.0
THISAT	0.00000000	0.00000000	1.0
rxn44628	0.00000000	0.00000000	1.0
GGT	0.00000000	0.00000000	2.0
SERTRS2	0.00000000	0.00000000	1.0
6TXAN5MPAML	0.00000000	0.00000000	1.0
HEPDPS	0.00000000	0.00000000	4.0
OCTDPS	0.00000000	0.00000000	5.0
TRNACCAT	0.00000000	0.00000000	3.0
TRNACTPAT	0.00000000	0.00000000	1.0
TRNACTPAT2	0.00000000	0.00000000	1.0
TRNAATPAT	0.00000000	0.00000000	1.0
ORPT	0.47945634	0.02694235	-1.0
F1PGT	0.00000000	0.00000000	1.0
CDGS	0.01345480	0.01578648	1.0
PGLS	0.00037022	0.00043438	1.0
G3PCT	0.08028850	0.09420227	1.0
ALLAS	0.00732183	0.00859069	24.0
ATAS	0.01861219	0.02183763	45.0
GRTT	0.00000000	0.00000000	1.0
HXPRT	-0.76096990	-0.02579209	1.0
XPPT	0.00000000	0.70902783	1.0
PPAna	0.00000000	0.00069465	1.0
