FBA results
model: iCTH669

time to solve: 0:00:00.021999
status: optimal
objective value: 0.44735560

reaction	lb	level	ub
----------------------------------------------------------------------------------
protein_biomass	0.0	0.207158858	1000.0
NA_biomass	0.207158858	0.207158858	0.207158858
lipid_biomass	0.0	0.20715885800000003	1000.0
glyco_biomass	0.0	0.207158858	1000.0
other_biomass	0.0	0.207158858	1000.0
BIOMASS	0.207158858	0.207158858	0.207158858
PPA	0.0	0.0	0.0
ACLS	0.0	0.0	1000.0
PDHam1hi	0.0	0.24906052374215862	1000.0
ECH	0.0	11.614518646141905	1000.0
AHEXASE3	0.0	0.0	1000.0
CLBH	0.0	0.0	0.0
PPBNGS	0.0	0.0	1000.0
HMBS	0.0	0.0	1000.0
ATPS	-1000.0	-5.58916641642367	1000.0
NADK	0.0	0.0002538959137676277	1000.0
ADK1	-1000.0	-2.3355191873000787	1000.0
ADK2	-1000.0	4.2472870633162875e-14	1000.0
DPCOAK	0.0	0.0	1000.0
UREA	0.0	-7.829854743362192e-18	1000.0
NMNAT	-1000.0	-9.558319864231906e-17	1000.0
HAMR	-1000.0	0.0	1000.0
NDPK2	-1000.0	0.15219173624044244	1000.0
UMPK	-1000.0	0.0743048188836332	1000.0
FMNAT	0.0	0.0	1000.0
METAT	0.0	0.0	1000.0
R00182	-1000.0	0.0	1000.0
BPNT	0.0	0.03311747150065231	1000.0
ADPT	0.0	0.0305178928120711	1000.0
AHCi	0.0	-1.3023282710764365e-17	1000.0
PPDK	3.680831140393252	3.680831140393252	3.680831140393252
PFL	-1000.0	0.0	1000.0
ME2	0.0	6.522578410669132	1000.0
ACALD	0.0	0.44735560003706104	1000.0
ACALDy	0.0	0.0	1000.0
PTAr	-1000.0	8.152648399275144	1000.0
GLU5K	0.0	0.037844299679520826	1000.0
GLUDy	-1000.0	-1.451442128592298	1000.0
GLNS	0.0	0.23260515784937713	1000.0
NADS2	0.0038396591572593436	0.0038396591572593436	0.0038396591572593436
ACGS	0.0	0.0	1000.0
ICDHyr	0.0	0.0	1000.0
OXSCL	0.0	0.1757350793852122	1000.0
GALU	0.052065532457676575	0.052065532457676575	0.052065532457676575
ACKr	-1000.0	8.152648399275144	1000.0
NDPK1	-1000.0	-6.99211165172954	1000.0
GK1	-1000.0	0.01075476749142152	1000.0
PPGPPDP	0.0	0.0	1000.0
CS	0.0	0.1757350793852122	1000.0
ASPTA	0.0	0.36484216861640495	1000.0
AGT	-1000.0	-0.1913647850644375	1000.0
GLYAT	-1000.0	0.0	1000.0
GLYTA	-1000.0	-0.19136478506443752	1000.0
ALAR	0.0	0.0732015762832123	1000.0
UAG2EMA	0.0	0.0	1000.0
UAGP2UAG	0.06824729024262564	0.06824729024262564	0.06824729024262564
UAG4Ei	0.0	0.019543796923954963	1000.0
UAG2E	0.0	0.0016242324706334003	1000.0
GTPCII2	0.0	0.0	1000.0
NTPP2	0.0	0.0	1000.0
NTPP3	0.0	0.0	1000.0
NTPP4	0.0	0.0	1000.0
NTPH	0.0	0.0	1000.0
GTPDPK	0.0	0.0	1000.0
PEPCK_re	0.0	7.002866419220961	1000.0
DAPDC	0.0	0.07807681677900535	1000.0
LYSDC	0.0	0.0	1000.0
HOGL	-1000.0	0.0	1000.0
ASPK	0.0	0.17421807647374962	1000.0
ASNS2	0.04043602439646735	0.04043602439646735	0.04043602439646735
ASP1DC	0.0	0.0	1000.0
ADSK	0.0	0.03311747150065231	1000.0
CYTK1	-1000.0	0.11069257309500131	1000.0
CYTDK1	0.0	0.0	1000.0
UTCY	0.0	0.0	1000.0
CYTDK2	0.0	0.0	1000.0
SADT	0.03311747150065231	0.03311747150065231	0.03311747150065231
RBFK	0.0	0.0	1000.0
DCTPD2	0.0	0.0	1000.0
NDPK3	-1000.0	0.10730377692872475	1000.0
